sample_id	env	psn	title	public	bodysite	latitude	taxon_id	body_site	elevation	env_biome	longitude	host_taxid	description	env_feature	env_package	sample_type	body_habitat	body_product	env_material	geo_loc_name	dna_extracted	sequencecenter	host_subject_id	scientific_name	host_common_name	animations_gradient	host_scientific_name	animations_trajectory	physical_specimen_location	physical_specimen_remaining	qiita_study_id
1928.SRS014827.SRX020582.SRR043944	Skin	700023481	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014827.SRX020582.SRR043944	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023481	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014831.SRX020566.SRR046158	Skin	700023485	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS014831.SRX020566.SRR046158	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023485	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014833.SRX020555.SRR045700	Skin	700023487	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS014833.SRX020555.SRR045700	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023487	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014835.SRX020555.SRR045701	Vaginal	700023489	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Vaginal_introitus	38.98	1632839	UBERON:vaginal introitus	97	urban biome	-77.11	9606	HMP_SRS014835.SRX020555.SRR045701	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700023489	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014837.SRX020555.SRR047556	Vaginal	700023491	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Mid_vagina	38.98	1632839	UBERON:central vagina	97	urban biome	-77.11	9606	HMP_SRS014837.SRX020555.SRR047556	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700023491	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014839.SRX020555.SRR049332	Vaginal	700023493	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Posterior_fornix	38.98	1632839	UBERON:posterior fornix of vagina	97	urban biome	-77.11	9606	HMP_SRS014839.SRX020555.SRR049332	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700023493	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014857.SRX020558.SRR049815	Oral	700023511	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS014857.SRX020558.SRR049815	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023511	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014861.SRX020558.SRR043772	Oral	700023515	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS014861.SRX020558.SRR043772	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023515	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014863.SRX020558.SRR043776	Oral	700023517	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS014863.SRX020558.SRR043776	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023517	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014865.SRX020558.SRR043786	Oral	700023519	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS014865.SRX020558.SRR043786	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023519	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014867.SRX020558.SRR047404	Oral	700023521	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS014867.SRX020558.SRR047404	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023521	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014869.SRX020558.SRR043797	Oral	700023523	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS014869.SRX020558.SRR043797	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023523	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014871.SRX020558.SRR043763	Oral	700023525	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS014871.SRX020558.SRR043763	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023525	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014873.SRX020558.SRR047399	Oral	700023527	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS014873.SRX020558.SRR047399	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	WUGSC	700023527	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014875.SRX020558.SRR043774	Oral	700023529	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS014875.SRX020558.SRR043774	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700023529	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014877.SRX020529.SRR046570	Skin	700023531	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014877.SRX020529.SRR046570	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023531	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014877.SRX020561.SRR043880	Skin	700023531	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014877.SRX020561.SRR043880	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023531	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014877.SRX020582.SRR049872	Skin	700023531	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014877.SRX020582.SRR049872	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023531	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014879.SRX020566.SRR047639	Skin	700023533	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014879.SRX020566.SRR047639	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023533	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014883.SRX020566.SRR046177	Skin	700023537	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS014883.SRX020566.SRR046177	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023537	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014885.SRX020558.SRR049220	Stool	700023539	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS014885.SRX020558.SRR049220	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700023539	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014907.SRX020555.SRR049331	Oral	700023562	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS014907.SRX020555.SRR049331	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023562	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014911.SRX020555.SRR045669	Oral	700023566	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS014911.SRX020555.SRR045669	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023566	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014913.SRX020555.SRR045733	Oral	700023568	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS014913.SRX020555.SRR045733	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023568	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014915.SRX020547.SRR045779	Oral	700023570	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS014915.SRX020547.SRR045779	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023570	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014915.SRX020557.SRR046091	Oral	700023570	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS014915.SRX020557.SRR046091	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023570	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014917.SRX020555.SRR045724	Oral	700023572	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS014917.SRX020555.SRR045724	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023572	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014919.SRX020555.SRR045732	Oral	700023574	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS014919.SRX020555.SRR045732	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	WUGSC	700023574	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014921.SRX020555.SRR045702	Oral	700023576	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS014921.SRX020555.SRR045702	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700023576	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014923.SRX020555.SRR045709	Stool	700023578	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS014923.SRX020555.SRR045709	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700023578	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014925.SRX020529.SRR046524	Skin	700023580	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014925.SRX020529.SRR046524	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023580	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014925.SRX020561.SRR043908	Skin	700023580	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014925.SRX020561.SRR043908	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023580	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014925.SRX020582.SRR043953	Skin	700023580	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014925.SRX020582.SRR043953	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023580	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014927.SRX020529.SRR046673	Skin	700023582	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014927.SRX020529.SRR046673	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023582	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014927.SRX020561.SRR043907	Skin	700023582	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014927.SRX020561.SRR043907	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023582	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014927.SRX020582.SRR049835	Skin	700023582	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS014927.SRX020582.SRR049835	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023582	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014929.SRX020529.SRR046510	Skin	700023584	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS014929.SRX020529.SRR046510	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023584	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014929.SRX020561.SRR043915	Skin	700023584	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS014929.SRX020561.SRR043915	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023584	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014929.SRX020582.SRR043960	Skin	700023584	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS014929.SRX020582.SRR043960	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023584	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014933.SRX020555.SRR045720	Skin	700023588	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS014933.SRX020555.SRR045720	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700023588	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014950.SRX020530.SRR045804	Oral	700023605	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS014950.SRX020530.SRR045804	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023605	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014950.SRX020576.SRR046186	Oral	700023605	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS014950.SRX020576.SRR046186	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023605	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014952.SRX020530.SRR051577	Oral	700023607	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS014952.SRX020530.SRR051577	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023607	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014952.SRX020576.SRR046216	Oral	700023607	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS014952.SRX020576.SRR046216	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023607	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014954.SRX020530.SRR045937	Oral	700023609	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS014954.SRX020530.SRR045937	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023609	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014954.SRX020576.SRR047654	Oral	700023609	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS014954.SRX020576.SRR047654	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023609	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014956.SRX020530.SRR045846	Oral	700023611	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS014956.SRX020530.SRR045846	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023611	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS014956.SRX020576.SRR046190	Oral	700023611	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS014956.SRX020576.SRR046190	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700023611	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
